RR,1
6E02,139263,1664009,-80,717,0
6E49,139268,1664015,-80,1643,0
695F,139274,1664021,-81,3249,0
696C,139280,1664027,-80,2205,0
6E02,139285,0,0,ERR,1
6E49,139291,1664037,-80,1596,0
695F,139296,1664043,-81,3259,0
696C,139303,0,0,ERR,1
6E02,139308,1664055,-80,773,0
6E49,139314,1664061,-80,1662,0
695F,139320,1664067,-81,3212,0
696C,139326,1664072,-80,2195,0
6E02,139331,1664078,-80,792,0
6E49,139337,1664084,-80,1662,0
695F,139343,1664090,-81,3231,0
696C,139348,1664095,-80,2214,0
6E02,139354,1664101,-80,651,0
6E49,139360,1664107,-80,1643,0
695F,139366,1664112,-81,3240,0
696C,139371,1664118,-80,2176,0
6E02,139377,1664124,-81,717,0
6E49,139383,1664130,-80,1624,0
695F,139388,1664135,-81,3249,0
696C,139394,1664141,-80,2195,0
6E02,139400,1664147,-80,651,0
6E49,139406,1664152,-80,1662,0
695F,139411,1664158,-81,3240,0
696C,139417,1664164,-79,2223,0
6E02,139423,0,0,ERR,1
6E49,139428,1664175,-80,1662,0
695F,139434,1664180,-81,3259,0
696C,139439,1664186,-79,2233,0
6E02,139445,1664192,-80,736,0
6E49,139451,1664197,-80,1643,0
695F,139456,1664203,-81,3202,0
696C,139462,1664209,-79,2233,0
6E02,139468,1664215,-80,736,0
6E49,139474,1664220,-80,1681,0
695F,139479,1664226,-81,3259,0
696C,139485,1664232,-79,2148,0
6E02,139491,1664237,-80,726,0
6E49,139496,1664243,-80,1634,0
695F,139502,0,0,ERR,1
696C,139507,0,0,ERR,1
6E02,139512,1664259,-80,745,0
6E49,139518,1664265,-80,1634,0
695F,139524,1664270,-81,3249,0
696C,139529,1664276,-80,2186,0
6E02,139536,0,0,ERR,1
6E49,139542,1664288,-80,1643,0
695F,139547,1664294,-81,3231,0
696C,139553,1664300,-80,2186,0
6E02,139559,0,0,ERR,1
6E49,139564,1664310,-80,1587,0
695F,139569,1664316,-81,3249,0
696C,139575,1664322,-79,2242,0
6E02,139581,1664328,-81,717,0
6E49,139587,1664333,-80,1624,0
695F,139592,1664339,-81,3240,0
696C,139598,1664345,-80,2223,0
6E02,139604,0,0,ERR,1
6E49,139609,1664356,-80,1634,0
695F,139614,1664361,-81,3259,0
696C,139620,0,0,ERR,1
6E02,139625,0,0,ERR,1
6E49,139630,1664377,-80,1615,0
695F,139636,1664383,-81,3259,0
696C,139642,1664388,-80,2205,0
6E02,139647,1664394,-80,764,0
6E49,139653,1664400,-80,1587,0
695F,139659,1664406,-81,3221,0
696C,139665,1664411,-79,2186,0
6E02,139670,0,0,ERR,1
6E49,139675,1664422,-80,1671,0
695F,139681,1664428,-81,3240,0
696C,139687,0,0,ERR,1
6E02,139692,1664438,-80,679,0
6E49,139697,1664444,-80,1671,0
695F,139703,1664450,-81,3221,0
696C,139709,1664456,-80,2186,0
6E02,139715,1664461,-80,726,0
6E49,139720,1664467,-80,1681,0
695F,139726,1664473,-81,3212,0
696C,139732,1664478,-79,2205,0
6E02,139737,1664484,-80,745,0
6E49,139743,1664490,-80,1634,0
695F,139749,1664496,-81,3268,0
696C,139755,1664501,-80,2205,0
6E02,139760,0,0,ERR,1
6E49,139765,1664512,-80,1605,0
695F,139771,1664518,-81,3240,0
696C,139777,1664524,-80,2223,0
6E02,139782,0,0,ERR,1
6E49,139788,1664534,-80,1643,0
695F,139793,1664540,-81,3259,0
696C,139799,1664546,-80,2252,0
6E02,139805,1664551,-80,745,0
6E49,139810,1664557,-80,1634,0
695F,139816,1664563,-81,3212,0
696C,139822,0,0,ERR,1
6E02,139827,1664574,-80,679,0
6E49,139833,1664579,-80,1624,0
695F,139838,1664585,-81,3202,0
696C,139844,1664591,-79,2186,0
6E02,139850,1664596,-80,736,0
6E49,139855,1664602,-80,1615,0
695F,139861,1664608,-81,3202,0
696C,139867,1664614,-80,2176,0
6E02,139873,1664619,-80,773,0
6E49,139878,1664625,-80,1587,0
695F,139884,1664631,-81,3221,0
696C,139890,1664636,-80,2167,0
6E02,139895,1664642,-81,717,0
6E49,139901,1664648,-80,1605,0
695F,139907,1664654,-81,3202,0
696C,139912,0,0,ERR,1
6E02,139918,1664664,-80,736,0
6E49,139923,1664670,-80,1634,0
695F,139929,1664676,-81,3277,0
696C,139935,1664681,-80,2195,0
6E02,139940,0,0,ERR,1
6E49,139945,1664692,-80,1605,0
695F,139951,1664698,-81,3212,0
696C,139957,1664704,-80,2223,0
6E02,139963,1664709,-80,736,0
6E49,139968,1664715,-80,1652,0
695F,139974,1664721,-81,3240,0
696C,139980,1664726,-80,2223,0
6E02,139986,1664732,-80,745,0
6E49,139991,1664738,-80,1699,0
695F,139997,1664744,-81,3202,0
696C,140003,1664749,-80,2195,0
6E02,140008,1664755,-81,717,0
6E49,140014,1664761,-80,1624,0
695F,140020,1664766,-81,3249,0
696C,140026,1664772,-79,2186,0
6E02,140031,1664778,-80,698,0
6E49,140037,1664784,-80,1643,0
695F,140043,1664789,-81,3249,0
696C,140048,1664795,-80,2167,0
6E02,140054,1664801,-81,679,0
6E49,140060,1664806,-80,1596,0
695F,140066,1664812,-81,3240,0
696C,140071,1664818,-79,2223,0
6E02,140077,1664824,-80,754,0
6E49,140083,1664829,-80,1643,0
695F,140088,1664835,-81,3277,0
696C,140094,1664841,-80,2205,0
6E02,140100,0,0,ERR,1
6E49,140105,1664852,-79,1605,0
695F,140111,1664857,-81,3193,0
696C,140116,1664863,-80,2214,0
6E02,140122,1664869,-81,707,0
6E49,140128,1664874,-80,1615,0
695F,140133,1664880,-81,3249,0
696C,140139,1664886,-79,2233,0
6E02,140145,1664892,-80,707,0
6E49,140151,1664897,-80,1671,0
695F,140156,1664903,-81,3212,0
696C,140162,1664909,-80,2186,0
6E02,140168,1664914,-80,698,0
6E49,140173,1664920,-80,1643,0
695F,140179,1664926,-81,3221,0
696C,140185,1664932,-80,2186,0
6E02,140190,0,0,ERR,1
6E49,140196,1664942,-80,1652,0
695F,140201,1664948,-81,3212,0
696C,140207,1664954,-80,2148,0
6E02,140213,1664959,-80,726,0
6E49,140219,1664965,-80,1605,0
695F,140224,1664971,-81,3240,0
696C,140230,1664977,-79,2195,0
6E02,140236,1664982,-81,726,0
6E49,140241,1664988,-80,1643,0
695F,140247,1664994,-81,3240,0
696C,140253,1664999,-80,2223,0
6E02,140258,0,0,ERR,1
6E49,140264,1665010,-80,1634,0
695F,140269,1665016,-81,3249,0
696C,140275,1665022,-80,2186,0
6E02,140281,1665027,-80,721,0
6E49,140286,1665033,-80,1652,0
695F,140292,1665039,-81,3259,0
696C,140298,0,0,ERR,1
6E02,140303,0,0,ERR,1
6E49,140308,1665055,-80,1634,0
695F,140314,1665060,-81,3240,0
696C,140319,1665066,-80,2139,0
6E02,140325,1665072,-81,731,0
6E49,140331,1665077,-80,1681,0
695F,140337,1665083,-81,3231,0
696C,140342,1665089,-80,2214,0
6E02,140349,0,0,ERR,1
6E49,140354,1665101,-80,1652,0
695F,140360,1665107,-81,3221,0
696C,140366,0,0,ERR,1
6E02,140371,0,0,ERR,1
6E49,140376,1665123,-80,1662,0
695F,140382,1665128,-81,3202,0
696C,140387,0,0,ERR,1
6E02,140392,0,0,ERR,1
6E49,140397,1665144,-80,1605,0
695F,140403,1665150,-81,3259,0
696C,140409,1665155,-80,2205,0
6E02,140414,0,0,ERR,1
6E49,140420,1665166,-80,1652,0
695F,140425,1665172,-81,3212,0
696C,140432,0,0,ERR,1
6E02,140438,1665184,-80,721,0
6E49,140443,1665190,-80,1643,0
695F,140449,1665196,-81,3249,0
696C,140455,0,0,ERR,1
6E02,140460,0,0,ERR,1
6E49,140465,1665211,-80,1690,0
695F,140470,1665217,-81,3240,0
696C,140477,0,0,ERR,1
6E02,140483,1665229,-81,684,0
6E49,140488,1665235,-80,1671,0
695F,140494,1665241,-81,3231,0
696C,140500,0,0,ERR,1
6E02,140505,0,0,ERR,1
6E49,140510,1665256,-80,1643,0
695F,140515,1665262,-81,3221,0
696C,140521,0,0,ERR,1
6E02,140526,1665273,-80,721,0
6E49,140532,1665279,-80,1577,0
695F,140538,1665284,-81,3277,0
696C,140543,0,0,ERR,1
6E02,140548,0,0,ERR,1
6E49,140553,1665300,-80,1624,0
695F,140559,1665306,-81,3249,0
696C,140565,0,0,ERR,1
6E02,140570,0,0,ERR,1
6E49,140575,1665321,-80,1652,0
695F,140581,1665327,-81,3249,0
696C,140586,0,0,ERR,1
6E02,140591,0,0,ERR,1
6E49,140596,1665343,-80,1568,0
695F,140602,1665349,-81,3240,0
696C,140608,0,0,ERR,1
6E02,140613,1665359,-80,693,0
6E49,140618,1665365,-80,1634,0
695F,140624,1665371,-81,3221,0
696C,140630,0,0,ERR,1
6E02,140635,1665381,-80,703,0
6E49,140641,1665387,-80,1662,0
695F,140646,1665393,-81,3240,0
696C,140653,0,0,ERR,1
6E02,140658,0,0,ERR,1
6E49,140664,1665410,-80,1615,0
695F,140669,1665416,-81,3268,0
696C,140676,0,0,ERR,1
6E02,140682,1665428,-81,684,0
6E49,140687,1665434,-80,1652,0
695F,140693,1665440,-81,3259,0
696C,140698,0,0,ERR,1
6E02,140704,1665450,-80,693,0
6E49,140709,1665456,-80,1634,0
695F,140716,0,0,ERR,1
696C,140721,0,0,ERR,1
6E02,140726,0,0,ERR,1
6E49,140732,1665478,-80,1662,0
695F,140737,1665484,-81,3240,0
696C,140744,0,0,ERR,1
6E02,140749,0,0,ERR,1
6E49,140755,1665501,-80,1624,0
695F,140760,1665507,-81,3259,0
696C,140766,0,0,ERR,1
6E02,140771,1665518,-80,740,0
6E49,140777,1665523,-80,1643,0
695F,140782,1665529,-81,3259,0
696C,140789,0,0,ERR,1
6E02,140794,0,0,ERR,1
6E49,140800,1665546,-80,1643,0
695F,140805,1665552,-81,3259,0
696C,140812,0,0,ERR,1
6E02,140817,0,0,ERR,1
6E49,140823,1665569,-80,1681,0
695F,140828,1665575,-81,3231,0
696C,140834,0,0,ERR,1
6E02,140839,1665586,-80,726,0
6E49,140845,1665591,-80,1652,0
695F,140850,1665597,-81,3249,0
696C,140858,0,0,ERR,1
6E02,140862,0,0,ERR,1
6E49,140868,1665614,-80,1690,0
695F,140873,1665620,-81,3259,0
696C,140880,0,0,ERR,1
6E02,140885,0,0,ERR,1
6E49,140891,1665637,-80,1643,0
695F,140896,1665643,-81,3202,0
696C,140903,0,0,ERR,1
6E02,140909,1665655,-80,689,0
6E49,140914,1665661,-80,1662,0
695F,140920,1665666,-81,3221,0
696C,140926,0,0,ERR,1
6E02,140931,1665677,-80,717,0
6E49,140936,1665683,-80,1624,0
695F,140942,1665689,-81,3287,0
696C,140948,0,0,ERR,1
6E02,140953,1665699,-80,745,0
6E49,140959,1665705,-80,1643,0
695F,140964,1665711,-81,3240,0
696C,140970,0,0,ERR,1
6E02,140975,1665721,-81,773,0
6E49,140981,1665727,-80,1596,0
695F,140986,1665733,-81,3231,0
696C,140993,0,0,ERR,1
6E02,140999,1665745,-80,679,0
6E49,141004,1665751,-80,1624,0
695F,141010,1665757,-81,3259,0
696C,141016,0,0,ERR,1
6E02,141021,0,0,ERR,1
6E49,141026,1665772,-80,1624,0
695F,141031,1665778,-81,3259,0
696C,141039,0,0,ERR,1
6E02,141044,1665790,-80,726,0
6E49,141049,1665796,-80,1671,0
695F,141055,1665802,-81,3249,0
696C,141061,0,0,ERR,1
6E02,141066,0,0,ERR,1
6E49,141071,1665817,-80,1652,0
695F,141077,1665823,-81,3221,0
696C,141084,0,0,ERR,1
6E02,141089,1665835,-80,717,0
6E49,141094,1665841,-80,1634,0
695F,141100,1665847,-81,3240,0
696C,141106,0,0,ERR,1
6E02,141111,0,0,ERR,1
6E49,141116,1665862,-80,1662,0
695F,141122,1665868,-81,3249,0
696C,141127,0,0,ERR,1
6E02,141132,1665879,-81,764,0
6E49,141138,1665885,-80,1662,0
695F,141144,1665890,-81,3259,0
696C,141149,0,0,ERR,1
6E02,141154,1665901,-80,717,0
6E49,141160,1665907,-80,1652,0
695F,141166,1665912,-81,3221,0
696C,141171,0,0,ERR,1
6E02,141176,0,0,ERR,1
6E49,141182,1665928,-80,1662,0
695F,141187,1665934,-81,3240,0
696C,141194,0,0,ERR,1
6E02,141199,0,0,ERR,1
6E49,141205,1665951,-80,1662,0
695F,141210,1665957,-81,3184,0
696C,141216,0,0,ERR,1
6E02,141221,1665968,-80,707,0
6E49,141227,1665973,-80,1643,0
695F,141232,1665979,-81,3296,0
696C,141240,0,0,ERR,1
6E02,141245,0,0,ERR,1
6E49,141250,1665996,-80,1605,0
695F,141255,1666002,-81,3259,0
696C,141262,0,0,ERR,1
6E02,141268,1666014,-80,754,0
6E49,141273,1666020,-80,1681,0
695F,141279,1666026,-81,3221,0
696C,141285,0,0,ERR,1
6E02,141290,1666036,-81,717,0
6E49,141295,1666042,-80,1662,0
695F,141301,1666048,-81,3259,0
696C,141307,0,0,ERR,1
6E02,141312,0,0,ERR,1
6E49,141317,1666063,-80,1699,0
695F,141323,1666069,-81,3249,0
696C,141328,0,0,ERR,1
6E02,141333,1666080,-80,707,0
6E49,141339,1666086,-80,1699,0
695F,141345,1666091,-81,3231,0
696C,141350,0,0,ERR,1
6E02,141355,0,0,ERR,1
6E49,141361,1666107,-80,1596,0
695F,141366,1666113,-81,3259,0
696C,141372,0,0,ERR,1
6E02,141377,0,0,ERR,1
6E49,141382,1666128,-80,1709,0
695F,141388,1666134,-81,3268,0
696C,141393,0,0,ERR,1
6E02,141398,1666145,-81,717,0
6E49,141404,1666151,-80,1652,0
695F,141410,1666156,-81,3249,0
696C,141415,0,0,ERR,1
6E02,141420,0,0,ERR,1
6E49,141426,1666172,-80,1643,0
695F,141431,1666178,-81,3221,0
696C,141437,0,0,ERR,1
6E02,141442,1666189,-80,707,0
6E49,141448,1666194,-80,1652,0
695F,141453,1666200,-81,3268,0
696C,141461,0,0,ERR,1
6E02,141466,1666212,-80,698,0
6E49,141471,1666218,-80,1662,0
695F,141477,1666224,-81,3231,0
696C,141483,0,0,ERR,1
6E02,141488,0,0,ERR,1
6E49,141493,1666239,-80,1643,0
695F,141499,1666245,-81,3231,0
696C,141506,0,0,ERR,1
6E02,141511,1666257,-81,736,0
6E49,141516,1666263,-80,1681,0
695F,141522,1666269,-81,3259,0
696C,141528,0,0,ERR,1
6E02,141533,0,0,ERR,1
6E49,141538,1666284,-80,1643,0
695F,141544,1666290,-81,3221,0
696C,141549,0,0,ERR,1
6E02,141554,0,0,ERR,1
6E49,141559,1666306,-80,1643,0
695F,141565,1666312,-81,3240,0
696C,141571,0,0,ERR,1
6E02,141576,1666322,-81,736,0
6E49,141582,1666328,-80,1662,0
695F,141587,1666334,-81,3240,0
696C,141593,0,0,ERR,1
6E02,141598,1666344,-80,726,0
6E49,141604,1666350,-80,1643,0
695F,141609,1666356,-81,3231,0
696C,141615,0,0,ERR,1
6E02,141620,1666367,-81,698,0
6E49,141626,1666372,-80,1681,0
695F,141632,1666378,-81,3221,0
696C,141639,0,0,ERR,1
6E02,141644,1666390,-80,717,0
6E49,141649,1666396,-80,1671,0
695F,141655,1666402,-81,3259,0
696C,141661,0,0,ERR,1
6E02,141666,1666412,-80,726,0
6E49,141672,1666418,-80,1587,0
695F,141677,1666424,-81,3231,0
696C,141683,0,0,ERR,1
6E02,141688,0,0,ERR,1
6E49,141693,1666439,-80,1605,0
695F,141699,1666445,-81,3240,0
696C,141704,0,0,ERR,1
6E02,141710,1666456,-80,679,0
6E49,141715,1666462,-80,1624,0
695F,141721,1666467,-81,3202,0
696C,141726,0,0,ERR,1
6E02,141732,1666478,-80,689,0
6E49,141737,1666484,-80,1624,0
695F,141743,1666489,-81,3240,0
696C,141749,0,0,ERR,1
6E02,141754,1666500,-80,717,0
6E49,141759,1666506,-81,1643,0
695F,141765,1666512,-81,3212,0
696C,141771,0,0,ERR,1
6E02,141776,1666522,-80,745,0
6E49,141782,1666528,-80,1662,0
695F,141787,1666534,-81,3240,0
696C,141793,0,0,ERR,1
6E02,141798,0,0,ERR,1
6E49,141803,1666549,-80,1652,0
695F,141809,1666555,-81,3287,0
696C,141814,0,0,ERR,1
6E02,141819,0,0,ERR,1
6E49,141825,1666571,-80,1671,0
695F,141830,1666577,-81,3240,0
696C,141836,0,0,ERR,1
6E02,141841,0,0,ERR,1
6E49,141846,1666592,-80,1652,0
695F,141852,1666598,-81,3259,0
696C,141857,0,0,ERR,1
6E02,141862,0,0,ERR,1
6E49,141867,1666614,-80,1596,0
695F,141873,1666620,-81,3268,0
696C,141879,0,0,ERR,1
6E02,141884,1666630,-80,736,0
6E49,141890,1666636,-80,1643,0
695F,141895,1666642,-81,3221,0
696C,141901,0,0,ERR,1
6E02,141906,0,0,ERR,1
6E49,141911,1666657,-80,1605,0
695F,141917,1666663,-81,3249,0
696C,141922,0,0,ERR,1
6E02,141928,1666674,-80,689,0
6E49,141933,1666680,-80,1624,0
695F,141939,1666685,-81,3231,0
696C,141945,0,0,ERR,1
6E02,141950,1666696,-80,679,0
6E49,141955,1666702,-80,1643,0
695F,141961,1666707,-81,3212,0
696C,141967,0,0,ERR,1
6E02,141972,1666718,-80,717,0
6E49,141977,1666724,-80,1643,0
695F,141983,1666730,-81,3221,0
696C,141989,0,0,ERR,1
6E02,141994,1666740,-80,689,0
6E49,142000,1666746,-80,1671,0
695F,142005,1666752,-81,3268,0
696C,142011,0,0,ERR,1
6E02,142016,0,0,ERR,1
6E49,142021,1666767,-80,1652,0
695F,142027,1666773,-81,3249,0
696C,142032,0,0,ERR,1
6E02,142038,1666784,-81,736,0
6E49,142043,1666790,-80,1662,0
695F,142049,1666795,-81,3231,0
696C,142055,0,0,ERR,1
6E02,142060,1666806,-80,670,0
6E49,142065,1666812,-80,1634,0
695F,142071,1666817,-81,3240,0
696C,142077,0,0,ERR,1
6E02,142082,0,0,ERR,1
6E49,142087,1666833,-80,1615,0
695F,142093,1666839,-81,3231,0
696C,142100,0,0,ERR,1
6E02,142105,1666851,-80,717,0
6E49,142110,1666857,-80,1643,0
695F,142116,1666863,-81,3231,0
696C,142122,0,0,ERR,1
6E02,142127,1666873,-80,717,0
6E49,142133,1666879,-80,1652,0
695F,142138,1666885,-81,3259,0
696C,142144,0,0,ERR,1
6E02,142149,1666895,-81,679,0
6E49,142155,1666901,-80,1605,0
695F,142160,1666907,-81,3240,0
696C,142166,0,0,ERR,1
6E02,142171,1666918,-80,736,0
6E49,142177,1666923,-80,1643,0
695F,142183,1666929,-81,3249,0
696C,142190,0,0,ERR,1
6E02,142195,1666941,-80,660,0
6E49,142201,1666947,-80,1652,0
695F,142206,1666953,-81,3287,0
696C,142212,0,0,ERR,1
6E02,142217,1666963,-80,698,0
6E49,142223,1666969,-80,1652,0
695F,142228,1666975,-81,3249,0
696C,142234,0,0,ERR,1
6E02,142239,1666985,-81,717,0
6E49,142245,1666991,-80,1624,0
695F,142251,1666997,-81,3231,0
696C,142258,0,0,ERR,1
6E02,142263,1667009,-80,689,0
6E49,142268,1667015,-80,1652,0
695F,142274,1667021,-81,3212,0
696C,142280,0,0,ERR,1
6E02,142285,1667031,-81,754,0
6E49,142291,1667037,-80,1634,0
695F,142296,1667043,-81,3212,0
696C,142302,0,0,ERR,1
6E02,142307,1667053,-80,707,0
6E49,142313,0,0,ERR,1
695F,142318,1667064,-81,3240,0
696C,142323,0,0,ERR,1
6E02,142328,1667075,-81,698,0
6E49,142334,1667080,-80,1587,0
695F,142340,1667086,-81,3212,0
696C,142345,0,0,ERR,1
6E02,142351,1667097,-81,736,0
6E49,142356,1667103,-80,1615,0
695F,142362,1667108,-81,3249,0
696C,142368,0,0,ERR,1
6E02,142373,0,0,ERR,1
6E49,142378,1667124,-80,1681,0
695F,142384,1667130,-81,3249,0
696C,142389,0,0,ERR,1
6E02,142394,1667141,-80,689,0
6E49,142400,1667146,-80,1615,0
695F,142406,1667152,-81,3249,0
696C,142413,0,0,ERR,1
6E02,142418,1667164,-80,726,0
6E49,142424,1667170,-80,1615,0
695F,142429,1667176,-81,3240,0
696C,142435,0,0,ERR,1
6E02,142440,0,0,ERR,1
6E49,142445,1667191,-80,1605,0
695F,142451,1667197,-81,3231,0
696C,142456,0,0,ERR,1
6E02,142461,0,0,ERR,1
6E49,142467,1667213,-80,1615,0
695F,142472,1667219,-81,3240,0
696C,142478,0,0,ERR,1
6E02,142483,0,0,ERR,1
6E49,142488,1667234,-80,1662,0
695F,142494,1667240,-81,3231,0
696C,142501,0,0,ERR,1
6E02,142506,1667252,-81,717,0
6E49,142512,1667258,-80,1709,0
695F,142517,1667264,-81,3202,0
696C,142523,0,0,ERR,1
6E02,142528,1667274,-81,745,0
6E49,142534,1667280,-80,1596,0
695F,142539,1667286,-81,3193,0
696C,142545,0,0,ERR,1
6E02,142550,0,0,ERR,1
6E49,142555,1667301,-80,1577,0
695F,142561,1667307,-81,3259,0
696C,142566,0,0,ERR,1
6E02,142571,0,0,ERR,1
6E49,142577,1667323,-80,1624,0
695F,142582,1667329,-81,3212,0
696C,142588,0,0,ERR,1
6E02,142593,1667339,-80,689,0
6E49,142599,1667345,-80,1643,0
695F,142605,1667351,-81,3268,0
696C,142610,0,0,ERR,1
6E02,142615,1667362,-80,660,0
6E49,142621,1667367,-80,1681,0
695F,142627,1667373,-81,3231,0
696C,142634,0,0,ERR,1
6E02,142639,1667385,-80,764,0
6E49,142645,1667391,-80,1681,0
695F,142650,1667397,-81,3231,0
696C,142656,0,0,ERR,1
6E02,142661,1667407,-81,736,0
6E49,142667,1667413,-80,1662,0
695F,142672,1667419,-81,3221,0
696C,142678,0,0,ERR,1
6E02,142683,1667429,-81,764,0
6E49,142689,1667435,-80,1671,0
695F,142695,1667441,-81,3249,0
696C,142702,0,0,ERR,1
6E02,142707,1667453,-80,726,0
6E49,142713,1667459,-80,1690,0
695F,142718,1667465,-81,3240,0
696C,142724,0,0,ERR,1
6E02,142729,0,0,ERR,1
6E49,142734,1667480,-80,1681,0
695F,142740,1667486,-81,3231,0
696C,142747,0,0,ERR,1
6E02,142752,1667498,-81,726,0
6E49,142758,1667504,-80,1662,0
695F,142763,1667510,-81,3231,0
696C,142769,0,0,ERR,1
6E02,142774,1667520,-81,726,0
6E49,142780,1667526,-80,1634,0
695F,142785,1667532,-81,3259,0
696C,142791,0,0,ERR,1
6E02,142796,1667542,-80,736,0
6E49,142802,1667548,-80,1624,0
695F,142808,1667554,-81,3240,0
696C,142815,0,0,ERR,1
6E02,142820,0,0,ERR,1
6E49,142825,1667571,-80,1624,0
695F,142831,1667577,-81,3277,0
696C,142836,0,0,ERR,1
6E02,142841,1667588,-80,726,0
6E49,142847,1667593,-80,1634,0
695F,142853,1667599,-81,3221,0
696C,142860,0,0,ERR,1
6E02,142865,0,0,ERR,1
6E49,142870,1667616,-80,1671,0
695F,142876,1667622,-81,3249,0
696C,142883,0,0,ERR,1
6E02,142888,1667634,-80,754,0
6E49,142894,1667640,-80,1662,0
695F,142899,1667646,-81,3259,0
696C,142905,0,0,ERR,1
6E02,142910,0,0,ERR,1
6E49,142915,1667661,-80,1624,0
695F,142921,1667667,-81,3202,0
696C,142928,0,0,ERR,1
6E02,142933,0,0,ERR,1
6E49,142938,1667684,-80,1671,0
695F,142944,1667690,-81,3240,0
696C,142951,0,0,ERR,1
6E02,142956,0,0,ERR,1
6E49,142961,1667707,-80,1643,0
695F,142967,1667713,-81,3212,0
696C,142974,0,0,ERR,1
6E02,142979,1667725,-80,764,0
6E49,142985,1667731,-80,1681,0
695F,142990,1667737,-81,3240,0
696C,142996,0,0,ERR,1
6E02,143001,1667747,-81,764,0
6E49,143007,1667753,-80,1662,0
695F,143012,1667759,-81,3259,0
696C,143018,0,0,ERR,1
6E02,143023,1667769,-80,689,0
6E49,143029,1667775,-80,1605,0
695F,143035,1667781,-81,3268,0
696C,143040,0,0,ERR,1
6E02,143045,0,0,ERR,1
6E49,143050,1667797,-80,1681,0
695F,143056,1667802,-81,3231,0
696C,143062,0,0,ERR,1
6E02,143067,0,0,ERR,1
6E49,143072,1667818,-80,1662,0
695F,143078,1667824,-81,3221,0
696C,143083,0,0,ERR,1
6E02,143088,1667834,-80,689,0
6E49,143094,1667840,-80,1699,0
695F,143100,1667846,-81,3249,0
696C,143107,0,0,ERR,1
6E02,143112,1667858,-81,689,0
6E49,143118,1667864,-80,1624,0
695F,143123,1667870,-81,3212,0
696C,143129,0,0,ERR,1
6E02,143134,1667880,-80,707,0
6E49,143140,1667886,-80,1652,0
695F,143146,1667892,-81,3231,0
696C,143151,0,0,ERR,1
6E02,143156,0,0,ERR,1
6E49,143161,1667907,-80,1643,0
695F,143167,0,0,ERR,1
696C,143172,0,0,ERR,1
6E02,143177,1667923,-81,717,0
6E49,143183,1667929,-80,1652,0
695F,143188,1667935,-81,3231,0
696C,143194,0,0,ERR,1
6E02,143199,0,0,ERR,1
6E49,143204,1667950,-80,1634,0
695F,143210,1667956,-81,3259,0
696C,143217,0,0,ERR,1
6E02,143222,1667968,-80,707,0
6E49,143228,1667974,-80,1624,0
695F,143233,1667980,-81,3231,0
696C,143239,0,0,ERR,1
6E02,143244,0,0,ERR,1
6E49,143249,1667995,-80,1615,0
695F,143255,1668001,-81,3240,0
696C,143260,0,0,ERR,1
6E02,143265,0,0,ERR,1
6E49,143271,1668017,-80,1662,0
695F,143276,1668023,-81,3259,0
696C,143282,0,0,ERR,1
6E02,143287,1668033,-80,698,0
6E49,143293,1668039,-80,1605,0
695F,143299,1668045,-81,3231,0
696C,143304,0,0,ERR,1
6E02,143309,1668055,-81,670,0
6E49,143315,1668061,-80,1643,0
695F,143321,1668067,-81,3202,0
696C,143326,0,0,ERR,1
6E02,143331,1668078,-80,726,0
6E49,143337,1668083,-80,1671,0
695F,143343,1668089,-81,3240,0
696C,143350,0,0,ERR,1
6E02,143355,1668101,-80,698,0
6E49,143361,1668107,-80,1662,0
695F,143366,1668113,-81,3221,0
696C,143372,0,0,ERR,1
6E02,143377,1668123,-80,698,0
6E49,143383,1668129,-80,1643,0
695F,143389,1668135,-81,3231,0
696C,143394,0,0,ERR,1
6E02,143399,1668145,-81,736,0
6E49,143405,1668151,-80,1681,0
695F,143411,1668157,-81,3240,0
696C,143418,0,0,ERR,1
6E02,143423,1668169,-80,707,0
6E49,143429,1668175,-80,1624,0
695F,143434,1668180,-81,3240,0
696C,143440,0,0,ERR,1
6E02,143445,1668191,-81,679,0
6E49,143451,1668197,-80,1699,0
695F,143457,1668203,-81,3259,0
696C,143462,0,0,ERR,1
6E02,143467,0,0,ERR,1
6E49,143472,1668218,-80,1615,0
695F,143478,1668224,-81,3202,0
696C,143484,0,0,ERR,1
6E02,143489,0,0,ERR,1
6E49,143494,1668240,-80,1690,0
695F,143499,1668246,-81,3240,0
696C,143505,0,0,ERR,1
6E02,143510,0,0,ERR,1
6E49,143515,1668261,-80,1652,0
695F,143521,1668267,-81,3202,0
696C,143528,0,0,ERR,1
6E02,143533,1668279,-80,726,0
6E49,143539,1668285,-80,1624,0
695F,143544,1668291,-81,3249,0
696C,143550,0,0,ERR,1
6E02,143555,0,0,ERR,1
6E49,143560,1668306,-80,1699,0
695F,143566,1668312,-81,3231,0
696C,143573,0,0,ERR,1
6E02,143578,1668324,-81,726,0
6E49,143584,1668330,-80,1643,0
695F,143590,1668336,-81,3268,0
696C,143595,0,0,ERR,1
6E02,143600,1668346,-81,792,0
6E49,143606,1668352,-80,1652,0
695F,143612,1668358,-81,3231,0
696C,143617,0,0,ERR,1
6E02,143622,1668369,-80,726,0
6E49,143628,1668374,-80,1671,0
695F,143634,1668380,-81,3249,0
696C,143641,0,0,ERR,1
6E02,143646,0,0,ERR,1
6E49,143651,1668397,-80,1643,0
695F,143657,1668403,-81,3249,0
696C,143664,0,0,ERR,1
